id,video_id,lang,image,ground_truth,has_watermark
v02_0322,v02,ja,data/images/v02_0322.jpg,やっぱり家に勝る場所はないね。,False
v02_0323,v02,ko,data/images/v02_0323.jpg,역시 집만 한 곳이 없어요.,True
v02_0324,v02,zh,data/images/v02_0324.jpg,还是家里最好。,False
v02_0325,v02,el,data/images/v02_0325.jpg,Πουθενά σαν το σπίτι.,False
v02_0326,v02,en,data/images/v02_0326.jpg,"Toto, I've got a feeling we're not in Kansas anymore.",False
v02_0327,v02,es,data/images/v02_0327.jpg,"Toto, tengo la sensación de que ya no estamos en Kansas.",False
v02_0328,v02,ja,data/images/v02_0328.jpg,トト、もうカンザスにはいない気がする。,False
v02_0329,v02,ko,data/images/v02_0329.jpg,"토토, 여긴 캔자스가 아닌 것 같아.",False
v02_0330,v02,zh,data/images/v02_0330.jpg,多多，我感觉我们已经不在堪萨斯了。,True
v02_0331,v02,el,data/images/v02_0331.jpg,"Τότο, νιώθω πως δεν είμαστε πια στο Κάνσας.",True
v02_0332,v02,en,data/images/v02_0332.jpg,"I'll get you, my pretty, and your little dog too.",False
v02_0333,v02,es,data/images/v02_0333.jpg,"Te atraparé, preciosa, y a tu perrito también.",False
v02_0334,v02,ja,data/images/v02_0334.jpg,お前と、お前の小さな犬もつかまえてやる。,False
v02_0335,v02,ko,data/images/v02_0335.jpg,너랑 네 작은 강아지까지 다 잡아버릴 거야.,False
v02_0336,v02,zh,data/images/v02_0336.jpg,我会抓到你的，美人儿，还有你的小狗。,False
v02_0337,v02,el,data/images/v02_0337.jpg,"Θα σε πιάσω, όμορφή μου, κι εσένα και το σκυλάκι σου.",False
v02_0338,v02,en,data/images/v02_0338.jpg,"Second star to the right, and straight on till morning.",False
v02_0339,v02,es,data/images/v02_0339.jpg,"Segunda estrella a la derecha, y todo recto hasta el amanecer.",False
v02_0340,v02,ja,data/images/v02_0340.jpg,右へ二番目の星、そのまま朝までまっすぐ。,False
v02_0341,v02,ko,data/images/v02_0341.jpg,오른쪽 두 번째 별에서 아침까지 곧장 가면 돼요.,True
v02_0342,v02,zh,data/images/v02_0342.jpg,右边第二颗星，一直往前飞到天亮。,False
v02_0343,v02,el,data/images/v02_0343.jpg,"Δεύτερο αστέρι δεξιά, και ίσια μέχρι το πρωί.",False
v02_0344,v02,en,data/images/v02_0344.jpg,"All children, except one, grow up.",False
v02_0345,v02,es,data/images/v02_0345.jpg,"Todos los niños, menos uno, crecen.",True
v02_0346,v02,ja,data/images/v02_0346.jpg,一人を除いて、子供はみんな大きくなる。,False
v02_0347,v02,ko,data/images/v02_0347.jpg,"다른 아이들은 다 자라지만, 한 명만은 안 그래요.",False
v02_0348,v02,zh,data/images/v02_0348.jpg,除了一个人，所有孩子都会长大。,False
v02_0349,v02,el,data/images/v02_0349.jpg,"Όλα τα παιδιά, εκτός από ένα, μεγαλώνουν.",False
v02_0350,v02,en,data/images/v02_0350.jpg,"Just think happy thoughts, and you'll fly.",False
v02_0351,v02,es,data/images/v02_0351.jpg,"Solo piensa en cosas felices, y podrás volar.",False
v02_0352,v02,ja,data/images/v02_0352.jpg,楽しいことだけ考えれば、飛べるよ。,False
v02_0353,v02,ko,data/images/v02_0353.jpg,행복한 생각만 하면 날 수 있어요.,False
v02_0354,v02,zh,data/images/v02_0354.jpg,只要想着开心的事，你就能飞起来。,False
v02_0355,v02,el,data/images/v02_0355.jpg,"Σκέψου χαρούμενες σκέψεις, και θα πετάξεις.",False
v02_0356,v02,en,data/images/v02_0356.jpg,To die would be an awfully big adventure.,False
v02_0357,v02,es,data/images/v02_0357.jpg,Morir sería una aventura enorme.,False
v02_0358,v02,ja,data/images/v02_0358.jpg,死ぬこともきっと素晴らしい冒険さ。,False
v02_0359,v02,ko,data/images/v02_0359.jpg,죽는 것도 꽤 멋진 모험일 거예요.,False
v02_0360,v02,zh,data/images/v02_0360.jpg,死亡大概也是一场了不起的冒险。,False
v02_0361,v02,el,data/images/v02_0361.jpg,Το να πεθάνεις θα ήταν μια τρομερή περιπέτεια.,False
v02_0362,v02,en,data/images/v02_0362.jpg,"I do believe in fairies, I do, I do.",False
v02_0363,v02,es,data/images/v02_0363.jpg,"Sí creo en las hadas, sí, sí creo.",False
v02_0364,v02,ja,data/images/v02_0364.jpg,妖精を信じてる、本当に信じてる。,False
v02_0365,v02,ko,data/images/v02_0365.jpg,"저는 요정을 믿어요, 정말로요.",True
v02_0366,v02,zh,data/images/v02_0366.jpg,我相信精灵，真的相信。,False
v02_0367,v02,el,data/images/v02_0367.jpg,"Πιστεύω στις νεράιδες, πραγματικά πιστεύω.",False
v02_0368,v02,en,data/images/v02_0368.jpg,It was many and many a year ago.,False
v02_0369,v02,es,data/images/v02_0369.jpg,"Fue hace muchos, muchos años.",True
v02_0370,v02,ja,data/images/v02_0370.jpg,それは遠い遠い昔のことだった。,False
v02_0371,v02,ko,data/images/v02_0371.jpg,아주 오래 전 그해였어요.,False
v02_0372,v02,zh,data/images/v02_0372.jpg,那是很久很久以前的事了。,False
v02_0373,v02,el,data/images/v02_0373.jpg,Ήταν πολλά πολλά χρόνια πριν.,False
v02_0374,v02,en,data/images/v02_0374.jpg,The moon never beams without bringing me dreams.,False
v02_0375,v02,es,data/images/v02_0375.jpg,La luna nunca brilla sin traerme sueños.,False
v02_0376,v02,ja,data/images/v02_0376.jpg,月はいつも私に夢を運んでくる。,False
v02_0377,v02,ko,data/images/v02_0377.jpg,달은 언제나 나에게 꿈을 가져다줘요.,False
v02_0378,v02,zh,data/images/v02_0378.jpg,月亮总会给我带来梦境。,False
v02_0379,v02,el,data/images/v02_0379.jpg,Το φεγγάρι πάντα μου φέρνει όνειρα.,False
v02_0380,v02,en,data/images/v02_0380.jpg,Once upon a midnight dreary.,False
v02_0381,v02,es,data/images/v02_0381.jpg,Era una medianoche triste y gris.,True
v02_0382,v02,ja,data/images/v02_0382.jpg,ある寂しい真夜中のことだった。,False
v02_0383,v02,ko,data/images/v02_0383.jpg,어느 쓸쓸한 자정에.,True
v02_0384,v02,zh,data/images/v02_0384.jpg,在一个凄凉的午夜。,True
v02_0385,v02,el,data/images/v02_0385.jpg,Ήταν ένα θλιβερό μεσάνυχτο.,False
v02_0386,v02,en,data/images/v02_0386.jpg,"Nevermore, nothing more.",True
v02_0387,v02,es,data/images/v02_0387.jpg,"Nunca más, nada más.",False
v02_0388,v02,ja,data/images/v02_0388.jpg,二度と、もう二度とないだろう。,False
v02_0389,v02,ko,data/images/v02_0389.jpg,"다시는, 두 번 다시는.",True
v02_0390,v02,zh,data/images/v02_0390.jpg,再也不会了，再也不会了。,False
v02_0391,v02,el,data/images/v02_0391.jpg,"Ποτέ ξανά, τίποτα πια.",False
v02_0392,v02,en,data/images/v02_0392.jpg,There is no exquisite beauty without some strangeness.,False
v02_0393,v02,es,data/images/v02_0393.jpg,No hay belleza exquisita sin algo de extrañeza.,False
v02_0394,v02,ja,data/images/v02_0394.jpg,少しの奇妙さもない美しさなんてない。,False
v02_0395,v02,ko,data/images/v02_0395.jpg,낯섦이 없는 아름다움은 없어요.,False
v02_0396,v02,zh,data/images/v02_0396.jpg,没有一丝怪异的美，不算真正的美。,False
v02_0397,v02,el,data/images/v02_0397.jpg,Δεν υπάρχει εξαίσια ομορφιά χωρίς λίγη παραξενιά.,False
v02_0398,v02,en,data/images/v02_0398.jpg,I became insane with long intervals of horrible sanity.,False
v02_0399,v02,es,data/images/v02_0399.jpg,Enloquecí con largos intervalos de una cordura horrible.,False
v02_0400,v02,ja,data/images/v02_0400.jpg,長い正気の合間に、ずっと気が狂っていた。,False
v02_0401,v02,ko,data/images/v02_0401.jpg,오랫동안 소름 끼치도록 멀쩡한 채로 미쳐갔어요.,False
v02_0402,v02,zh,data/images/v02_0402.jpg,在长久的清醒间隙里，我疯狂了。,True
v02_0403,v02,el,data/images/v02_0403.jpg,Τρελάθηκα ανάμεσα σε μεγάλα διαστήματα φρικτής λογικής.,False
v02_0404,v02,en,data/images/v02_0404.jpg,We are what we pretend to be.,False
v02_0405,v02,es,data/images/v02_0405.jpg,Somos lo que fingimos ser.,False
v02_0406,v02,ja,data/images/v02_0406.jpg,私たちは演じる自分そのものになるんだ。,False
v02_0407,v02,ko,data/images/v02_0407.jpg,우리는 우리가 연기하는 존재가 되는 거예요.,True
v02_0408,v02,zh,data/images/v02_0408.jpg,我们会变成自己所扮演的样子。,False
v02_0409,v02,el,data/images/v02_0409.jpg,Γινόμαστε αυτό που προσποιούμαστε πως είμαστε.,False
v02_0410,v02,en,data/images/v02_0410.jpg,So it goes.,False
v02_0411,v02,es,data/images/v02_0411.jpg,Así es la vida.,False
v02_0412,v02,ja,data/images/v02_0412.jpg,そういうものさ。,True
v02_0413,v02,ko,data/images/v02_0413.jpg,뭐 그런 거죠.,False
v02_0414,v02,zh,data/images/v02_0414.jpg,世事如此。,False
v02_0415,v02,el,data/images/v02_0415.jpg,Έτσι είναι τα πράγματα.,False
v02_0416,v02,en,data/images/v02_0416.jpg,"Everything was beautiful, and nothing hurt.",True
v02_0417,v02,es,data/images/v02_0417.jpg,"Todo era hermoso, y nada dolía.",False
v02_0418,v02,ja,data/images/v02_0418.jpg,すべてが美しく、誰も傷つかなかった。,False
v02_0419,v02,ko,data/images/v02_0419.jpg,"모든 게 아름다웠고, 아무도 다치지 않았어요.",False
v03_0160,v03,zh,data/images/v03_0160.jpg,一切都很美，没有人受伤。,False
v03_0161,v03,el,data/images/v03_0161.jpg,"Όλα ήταν όμορφα, και τίποτα δεν πονούσε.",False
v03_0162,v03,en,data/images/v03_0162.jpg,History is merely a list of surprises.,False
v03_0163,v03,es,data/images/v03_0163.jpg,La historia no es más que una lista de sorpresas.,False
v03_0164,v03,ja,data/images/v03_0164.jpg,歴史とは驚きの羅列に過ぎない。,False
v03_0165,v03,ko,data/images/v03_0165.jpg,역사란 그저 놀라움의 목록일 뿐이에요.,True
v03_0166,v03,zh,data/images/v03_0166.jpg,历史不过是一连串的意外。,True
v03_0167,v03,el,data/images/v03_0167.jpg,Η ιστορία είναι απλώς μια λίστα εκπλήξεων.,False
v03_0168,v03,en,data/images/v03_0168.jpg,"I want to see everything, feel everything.",False
v03_0169,v03,es,data/images/v03_0169.jpg,"Quiero verlo todo, sentirlo todo.",False
v03_0170,v03,ja,data/images/v03_0170.jpg,すべてを見て、すべてを感じたい。,False
v03_0171,v03,ko,data/images/v03_0171.jpg,"모든 걸 보고, 모든 걸 느끼고 싶어요.",False
v03_0172,v03,zh,data/images/v03_0172.jpg,我想看尽一切，感受一切。,False
v03_0173,v03,el,data/images/v03_0173.jpg,"Θέλω να δω τα πάντα, να νιώσω τα πάντα.",False
v03_0174,v03,en,data/images/v03_0174.jpg,"There is nothing to writing, you just sit and bleed.",False
v03_0175,v03,es,data/images/v03_0175.jpg,"No hay nada en escribir, solo te sientas y sangras.",False
v03_0176,v03,ja,data/images/v03_0176.jpg,文章を書くのに秘訣なんてない、ただ座って血を流すだけだ。,False
v03_0177,v03,ko,data/images/v03_0177.jpg,"글쓰기엔 별거 없어요, 그냥 앉아서 피 흘리듯 쓰는 거죠.",False
v03_0178,v03,zh,data/images/v03_0178.jpg,写作没什么诀窍，只是坐下来，像流血一样写。,False
v03_0179,v03,el,data/images/v03_0179.jpg,"Η γραφή δεν έχει μυστικό, απλώς κάθεσαι και αιμορραγείς.",True
v03_0180,v03,en,data/images/v03_0180.jpg,Courage is grace under pressure.,False
v03_0181,v03,es,data/images/v03_0181.jpg,El valor es gracia bajo presión.,False
v03_0182,v03,ja,data/images/v03_0182.jpg,勇気とは、重圧の中の気品だ。,False
v03_0183,v03,ko,data/images/v03_0183.jpg,용기란 압박 속의 품위예요.,True
v03_0184,v03,zh,data/images/v03_0184.jpg,勇气就是压力之下的从容。,False
v03_0185,v03,el,data/images/v03_0185.jpg,Το θάρρος είναι χάρη κάτω από πίεση.,False
v03_0186,v03,en,data/images/v03_0186.jpg,"The world breaks everyone, and afterward some are stronger.",True
v03_0187,v03,es,data/images/v03_0187.jpg,"El mundo rompe a todos, y después algunos se vuelven más fuertes.",False
v03_0188,v03,ja,data/images/v03_0188.jpg,世界は誰をも打ちのめすが、その後強くなる者もいる。,False
v03_0189,v03,ko,data/images/v03_0189.jpg,"세상은 모두를 부수지만, 그 후엔 더 강해지는 사람도 있어요.",False
v03_0190,v03,zh,data/images/v03_0190.jpg,世界会打垮每一个人，但有些人事后会变得更坚强。,False
v03_0191,v03,el,data/images/v03_0191.jpg,"Ο κόσμος σπάει τον καθένα, κι ύστερα μερικοί γίνονται πιο δυνατοί.",False
v03_0192,v03,en,data/images/v03_0192.jpg,You can't get away from yourself by moving from one place to another.,False
v03_0193,v03,es,data/images/v03_0193.jpg,No puedes escapar de ti mismo mudándote de un lugar a otro.,False
v03_0194,v03,ja,data/images/v03_0194.jpg,場所を変えても、自分自身から逃げることはできない。,False
v03_0195,v03,ko,data/images/v03_0195.jpg,장소를 옮긴다고 자신에게서 벗어날 순 없어요.,False
v03_0196,v03,zh,data/images/v03_0196.jpg,换个地方，你也逃不开自己。,False
v03_0197,v03,el,data/images/v03_0197.jpg,Δεν ξεφεύγεις από τον εαυτό σου αλλάζοντας μέρος.,False
v03_0198,v03,en,data/images/v03_0198.jpg,I decided to learn how to shoot before we went any further.,False
v03_0199,v03,es,data/images/v03_0199.jpg,Decidí aprender a disparar antes de seguir adelante.,False
v03_0200,v03,ja,data/images/v03_0200.jpg,先へ進む前に、まず撃ち方を覚えることにした。,False
v03_0201,v03,ko,data/images/v03_0201.jpg,더 나아가기 전에 총 쏘는 법부터 배우기로 했어요.,False
v03_0202,v03,zh,data/images/v03_0202.jpg,在继续前进之前，我决定先学会开枪。,False
v03_0203,v03,el,data/images/v03_0203.jpg,Αποφάσισα να μάθω να πυροβολώ πριν προχωρήσω άλλο.,False
v03_0204,v03,en,data/images/v03_0204.jpg,"It is not down on any map, true places never are.",False
v03_0205,v03,es,data/images/v03_0205.jpg,"No está en ningún mapa, los lugares de verdad nunca lo están.",False
v03_0206,v03,ja,data/images/v03_0206.jpg,そこはどんな地図にも載っていない、本当の場所とはそういうものだ。,False
v03_0207,v03,ko,data/images/v03_0207.jpg,"그곳은 어떤 지도에도 없어요, 진짜 장소는 원래 그래요.",False
v03_0208,v03,zh,data/images/v03_0208.jpg,那地方不在任何地图上，真正的地方从来都不在。,False
v03_0209,v03,el,data/images/v03_0209.jpg,"Δεν είναι σε κανέναν χάρτη, οι αληθινοί τόποι ποτέ δεν είναι.",False
v03_0210,v03,en,data/images/v03_0210.jpg,Whaling was my Yale College and my Harvard.,False
v03_0211,v03,es,data/images/v03_0211.jpg,La caza de ballenas fue mi universidad.,False
v03_0212,v03,ja,data/images/v03_0212.jpg,捕鯨こそが私の大学だった。,True
v03_0213,v03,ko,data/images/v03_0213.jpg,고래잡이가 제겐 대학이었어요.,False
v03_0214,v03,zh,data/images/v03_0214.jpg,捕鲸就是我的大学。,True
v03_0215,v03,el,data/images/v03_0215.jpg,Το κυνήγι φάλαινας ήταν το πανεπιστήμιό μου.,True
v03_0216,v03,en,data/images/v03_0216.jpg,Call me by any name you like.,False
v03_0217,v03,es,data/images/v03_0217.jpg,Llámame como quieras.,False
v03_0218,v03,ja,data/images/v03_0218.jpg,好きな名前で呼んでくれていい。,False
v03_0219,v03,ko,data/images/v03_0219.jpg,부르고 싶은 이름으로 절 불러도 돼요.,True
v03_0220,v03,zh,data/images/v03_0220.jpg,你想怎么叫我都行。,False
v03_0221,v03,el,data/images/v03_0221.jpg,Φώναξέ με όπως θέλεις.,False
v03_0222,v03,en,data/images/v03_0222.jpg,"I try all things, I achieve what I can.",False
v03_0223,v03,es,data/images/v03_0223.jpg,"Intento todo, logro lo que puedo.",False
v03_0224,v03,ja,data/images/v03_0224.jpg,私はあらゆることを試し、できることを成し遂げる。,True
v03_0225,v03,ko,data/images/v03_0225.jpg,"저는 다 시도하고, 할 수 있는 걸 이뤄내요.",False
v03_0226,v03,zh,data/images/v03_0226.jpg,我尝试一切，尽我所能。,False
v03_0227,v03,el,data/images/v03_0227.jpg,"Δοκιμάζω τα πάντα, πετυχαίνω ό,τι μπορώ.",False
v03_0228,v03,en,data/images/v03_0228.jpg,"It matters not how a man dies, but how he lives.",False
v03_0229,v03,es,data/images/v03_0229.jpg,"No importa cómo muere un hombre, sino cómo vive.",False
v03_0230,v03,ja,data/images/v03_0230.jpg,どう死ぬかではなく、どう生きるかが大事だ。,True
v03_0231,v03,ko,data/images/v03_0231.jpg,"어떻게 죽느냐가 아니라, 어떻게 사느냐가 중요해요.",True
v03_0232,v03,zh,data/images/v03_0232.jpg,一个人怎么死并不重要，重要的是他怎么活。,False
v03_0233,v03,el,data/images/v03_0233.jpg,"Δεν έχει σημασία πώς πεθαίνει κανείς, αλλά πώς ζει.",True
v03_0234,v03,en,data/images/v03_0234.jpg,The world is a fine place and worth fighting for.,False
v03_0235,v03,es,data/images/v03_0235.jpg,"El mundo es un buen lugar, y vale la pena luchar por él.",False
v03_0236,v03,ja,data/images/v03_0236.jpg,世界は良い場所で、戦う価値がある。,False
v03_0237,v03,ko,data/images/v03_0237.jpg,"세상은 좋은 곳이고, 싸울 가치가 있어요.",False
v03_0238,v03,zh,data/images/v03_0238.jpg,这个世界很好，值得为它奋斗。,False
v03_0239,v03,el,data/images/v03_0239.jpg,"Ο κόσμος είναι καλός τόπος, αξίζει να παλέψεις γι' αυτόν.",False
v03_0240,v03,en,data/images/v03_0240.jpg,I don't want to survive. I want to live.,False
v03_0241,v03,es,data/images/v03_0241.jpg,"No quiero sobrevivir, quiero vivir.",False
v03_0242,v03,ja,data/images/v03_0242.jpg,生き延びたいんじゃない、生きたいんだ。,False
v03_0243,v03,ko,data/images/v03_0243.jpg,"저는 그냥 살아남고 싶은 게 아니라, 살고 싶어요.",False
v03_0244,v03,zh,data/images/v03_0244.jpg,我不想只是活下来，我想真正地活着。,False
v03_0245,v03,el,data/images/v03_0245.jpg,"Δεν θέλω απλώς να επιβιώσω, θέλω να ζήσω.",False
v03_0246,v03,en,data/images/v03_0246.jpg,"Any man's death diminishes me, because I am involved in mankind.",True
v03_0247,v03,es,data/images/v03_0247.jpg,"La muerte de cualquiera me disminuye, porque formo parte de la humanidad.",False
v03_0248,v03,ja,data/images/v03_0248.jpg,誰の死も私を減らす、私も人類の一部だから。,False
v03_0249,v03,ko,data/images/v03_0249.jpg,"누구의 죽음도 저를 줄어들게 해요, 저도 인류의 일부니까요.",False
v03_0250,v03,zh,data/images/v03_0250.jpg,任何人的死都让我有所缺失，因为我也是人类的一部分。,False
v03_0251,v03,el,data/images/v03_0251.jpg,"Ο θάνατος οποιουδήποτε με ελαττώνει, γιατί ανήκω στην ανθρωπότητα.",False
v03_0252,v03,en,data/images/v03_0252.jpg,Never send to know for whom the bell tolls.,False
v03_0253,v03,es,data/images/v03_0253.jpg,Nunca preguntes por quién doblan las campanas.,False
v03_0254,v03,ja,data/images/v03_0254.jpg,誰のために鐘が鳴るのか、尋ねてはいけない。,False
v03_0255,v03,ko,data/images/v03_0255.jpg,누구를 위해 종이 울리는지 묻지 마세요.,False
v03_0256,v03,zh,data/images/v03_0256.jpg,永远不要问丧钟为谁而鸣。,False
v03_0257,v03,el,data/images/v03_0257.jpg,Ποτέ μη ρωτάς για ποιον χτυπά η καμπάνα.,False
v03_0258,v03,en,data/images/v03_0258.jpg,"It was luminous, comfortable, and yellow.",False
v03_0259,v03,es,data/images/v03_0259.jpg,"Era luminoso, cómodo y amarillo.",False
v03_0260,v03,ja,data/images/v03_0260.jpg,それは明るく、心地よく、黄色だった。,False
v03_0261,v03,ko,data/images/v03_0261.jpg,"그건 환하고, 편안하고, 노란빛이었어요.",True
v03_0262,v03,zh,data/images/v03_0262.jpg,那是明亮、舒适又带着黄色的。,True
v03_0263,v03,el,data/images/v03_0263.jpg,"Ήταν φωτεινό, άνετο και κίτρινο.",False
v03_0264,v03,en,data/images/v03_0264.jpg,"Two roads diverged in a wood, and I took the one less traveled by.",False
v03_0265,v03,es,data/images/v03_0265.jpg,"Dos caminos se separaban en un bosque, y yo tomé el menos transitado.",False
v03_0266,v03,ja,data/images/v03_0266.jpg,森の中で道が二つに分かれ、私は人の少ない方を選んだ。,False
v03_0267,v03,ko,data/images/v03_0267.jpg,"숲 속에서 길이 두 갈래로 갈렸고, 저는 사람이 덜 지나간 길을 택했어요.",False
v03_0268,v03,zh,data/images/v03_0268.jpg,林中路分两条，我选了人迹更少的那条。,False
v03_0269,v03,el,data/images/v03_0269.jpg,"Δύο δρόμοι χωρίστηκαν στο δάσος, κι εγώ διάλεξα τον λιγότερο περπατημένο.",False
v03_0270,v03,en,data/images/v03_0270.jpg,In three words I can sum up everything I've learned about life: it goes on.,False
v03_0271,v03,es,data/images/v03_0271.jpg,En tres palabras puedo resumir todo lo que aprendí de la vida: la vida sigue.,False
v03_0272,v03,ja,data/images/v03_0272.jpg,人生について学んだことを三語でまとめるなら、それでも続いていく、だ。,False
v03_0273,v03,ko,data/images/v03_0273.jpg,"인생에 대해 배운 걸 세 마디로 요약하면, 그래도 삶은 계속된다는 거예요.",False
v03_0274,v03,zh,data/images/v03_0274.jpg,如果要用三个字总结我从人生中学到的东西，那就是——继续。,False
v03_0275,v03,el,data/images/v03_0275.jpg,"Σε τρεις λέξεις μπορώ να συνοψίσω ό,τι έμαθα για τη ζωή: συνεχίζεται.",False
v03_0276,v03,en,data/images/v03_0276.jpg,"The woods are lovely, dark and deep.",False
v03_0277,v03,es,data/images/v03_0277.jpg,"El bosque es hermoso, oscuro y profundo.",False
v03_0278,v03,ja,data/images/v03_0278.jpg,森は美しく、暗く、そして深い。,False
v03_0279,v03,ko,data/images/v03_0279.jpg,"숲은 아름답고, 어둡고, 깊어요.",False
v03_0280,v03,zh,data/images/v03_0280.jpg,树林很美，幽暗而深邃。,True
v03_0281,v03,el,data/images/v03_0281.jpg,"Το δάσος είναι όμορφο, σκοτεινό και βαθύ.",False
v03_0282,v03,en,data/images/v03_0282.jpg,"I have promises to keep, and miles to go before I sleep.",False
v03_0283,v03,es,data/images/v03_0283.jpg,"Tengo promesas que cumplir, y millas por recorrer antes de dormir.",False
v03_0284,v03,ja,data/images/v03_0284.jpg,守るべき約束があり、眠るまでにはまだ道のりがある。,True
v03_0285,v03,ko,data/images/v03_0285.jpg,"지켜야 할 약속이 있고, 잠들기 전 가야 할 길이 남았어요.",False
v03_0286,v03,zh,data/images/v03_0286.jpg,我还有诺言要守，还有路要走，才能安睡。,False
v03_0287,v03,el,data/images/v03_0287.jpg,"Έχω υποσχέσεις να κρατήσω, και δρόμο ακόμα πριν κοιμηθώ.",True
v03_0288,v03,en,data/images/v03_0288.jpg,"You see, but you do not observe.",True
v03_0289,v03,es,data/images/v03_0289.jpg,"Usted ve, pero no observa.",False
v03_0290,v03,ja,data/images/v03_0290.jpg,見てはいるが、観察はしていないね。,False
v03_0291,v03,ko,data/images/v03_0291.jpg,보긴 하지만 관찰은 안 하는군요.,False
v03_0292,v03,zh,data/images/v03_0292.jpg,你只是看，却没有观察。,True
v03_0293,v03,el,data/images/v03_0293.jpg,"Βλέπεις, αλλά δεν παρατηρείς.",False
v03_0294,v03,en,data/images/v03_0294.jpg,"It's quite simple, once you know how.",False
v03_0295,v03,es,data/images/v03_0295.jpg,"Es bastante simple, una vez que sabes cómo.",False
v03_0296,v03,ja,data/images/v03_0296.jpg,コツさえ分かれば簡単さ。,False
v03_0297,v03,ko,data/images/v03_0297.jpg,알고 나면 아주 간단한 거예요.,False
v03_0298,v03,zh,data/images/v03_0298.jpg,知道方法之后其实很简单。,False
v03_0299,v03,el,data/images/v03_0299.jpg,"Είναι απλό, αρκεί να ξέρεις πώς.",False
